No,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime
16334,76.0,76.0,40.0,109.0,2300.0,10.0,11.0,1015.0,-16.4,0.0,W,2.4,Aotizhongxin,2015-01-10 13:00:00
16335,46.0,50.0,30.0,72.0,1600.0,27.0,13.0,1014.0,-16.9,0.0,W,2.2,Aotizhongxin,2015-01-10 14:00:00
16336,39.0,56.0,26.0,51.0,1100.0,44.0,14.0,1011.0,-17.2,0.0,WSW,1.3,Aotizhongxin,2015-01-10 15:00:00
16337,18.0,35.0,24.0,22.0,700.0,62.0,12.0,1011.0,-16.6,0.0,W,1.4,Aotizhongxin,2015-01-10 16:00:00
16338,28.0,49.0,24.0,35.0,800.0,50.0,8.0,1016.0,-17.1,0.0,WNW,2.0,Aotizhongxin,2015-01-10 17:00:00
16339,64.0,129.0,29.0,95.0,1600.0,8.0,6.0,1014.0,-14.7,0.0,SW,1.6,Aotizhongxin,2015-01-10 18:00:00
16340,111.0,194.0,37.0,115.0,2300.0,2.0,3.0,1012.0,-12.5,0.0,W,1.0,Aotizhongxin,2015-01-10 19:00:00
16341,159.0,206.0,48.0,134.0,2600.0,2.0,1.0,1016.0,-9.9,0.0,W,0.4,Aotizhongxin,2015-01-10 20:00:00
16342,177.0,229.0,56.0,145.0,3200.0,2.0,3.0,1015.0,-11.0,0.0,ENE,1.2,Aotizhongxin,2015-01-10 21:00:00
16343,116.0,146.0,56.0,110.0,2600.0,2.0,-1.0,1018.0,-10.6,0.0,NNW,0.6,Aotizhongxin,2015-01-10 22:00:00
16344,80.0,92.0,48.0,92.0,2000.0,2.0,-2.0,1021.0,-10.6,0.0,NE,0.8,Aotizhongxin,2015-01-10 23:00:00
16345,32.0,50.0,24.0,61.0,1000.0,12.0,2.0,1019.0,-14.2,0.0,NE,1.5,Aotizhongxin,2015-01-11 00:00:00
16346,16.0,57.0,12.0,28.0,600.0,35.0,3.0,1021.0,-14.7,0.0,ENE,2.9,Aotizhongxin,2015-01-11 01:00:00
16347,8.0,40.0,8.0,20.0,500.0,44.0,3.0,1018.0,-13.8,0.0,E,1.9,Aotizhongxin,2015-01-11 02:00:00
16348,7.0,15.0,6.0,19.0,400.0,44.0,2.0,1025.0,-14.2,0.0,ESE,2.2,Aotizhongxin,2015-01-11 03:00:00
16349,6.0,6.0,6.0,18.0,400.0,44.0,2.0,1024.0,-14.2,0.0,E,1.6,Aotizhongxin,2015-01-11 04:00:00
16350,4.0,5.0,5.0,15.0,400.0,45.0,1.0,1025.0,-15.5,0.0,ENE,1.5,Aotizhongxin,2015-01-11 05:00:00
16351,6.0,7.0,4.0,16.0,400.0,45.0,1.0,1025.0,-16.0,0.0,ENE,3.5,Aotizhongxin,2015-01-11 06:00:00
16352,10.0,10.0,8.0,24.0,500.0,38.0,0.0,1025.0,-16.0,0.0,NE,0.8,Aotizhongxin,2015-01-11 07:00:00
16353,8.0,13.0,7.0,26.0,500.0,34.0,-4.0,1025.0,-15.6,0.0,W,0.0,Aotizhongxin,2015-01-11 08:00:00
16354,9.0,19.0,8.0,37.0,600.0,24.0,-1.0,1026.0,-16.4,0.0,ENE,1.3,Aotizhongxin,2015-01-11 09:00:00
16355,8.0,13.0,8.0,32.0,600.0,32.0,3.0,1026.0,-16.2,0.0,ESE,1.0,Aotizhongxin,2015-01-11 10:00:00
16356,11.0,13.0,7.0,37.0,600.0,31.0,3.0,1027.0,-16.7,0.0,WSW,1.9,Aotizhongxin,2015-01-11 11:00:00
16357,11.0,11.0,7.0,28.0,600.0,40.0,4.0,1029.0,-15.9,0.0,SSE,1.7,Aotizhongxin,2015-01-11 12:00:00
16358,16.0,16.0,7.0,35.0,700.0,36.0,5.0,1025.0,-16.8,0.0,SW,2.1,Aotizhongxin,2015-01-11 13:00:00
16359,21.0,25.0,11.0,46.0,800.0,30.0,6.0,1025.0,-16.6,0.0,SW,1.8,Aotizhongxin,2015-01-11 14:00:00
16360,28.0,44.0,15.0,43.0,800.0,38.0,6.0,1028.0,-16.6,0.0,W,2.2,Aotizhongxin,2015-01-11 15:00:00
16361,26.0,41.0,12.0,33.0,800.0,44.0,5.0,1027.0,-15.6,0.0,W,2.4,Aotizhongxin,2015-01-11 16:00:00
16362,32.0,51.0,14.0,41.0,800.0,39.0,3.0,1028.0,-11.7,0.0,SW,1.0,Aotizhongxin,2015-01-11 17:00:00
16363,54.0,105.0,30.0,62.0,1300.0,24.0,2.0,1026.0,-9.0,0.0,SW,1.3,Aotizhongxin,2015-01-11 18:00:00
16364,70.0,115.0,29.0,69.0,1400.0,17.0,3.0,1030.0,-8.1,0.0,SW,1.5,Aotizhongxin,2015-01-11 19:00:00
16365,76.0,114.0,29.0,75.0,1400.0,11.0,3.0,1028.0,-8.1,0.0,SW,1.5,Aotizhongxin,2015-01-11 20:00:00
16366,75.0,113.0,29.0,70.0,1400.0,16.0,2.0,1031.0,-7.4,0.0,SW,1.5,Aotizhongxin,2015-01-11 21:00:00
16367,80.0,113.0,28.0,76.0,1500.0,10.0,2.0,1029.0,-7.6,0.0,SSW,1.5,Aotizhongxin,2015-01-11 22:00:00
16368,84.0,108.0,32.0,78.0,1500.0,7.0,1.0,1030.0,-8.0,0.0,SW,2.1,Aotizhongxin,2015-01-11 23:00:00
16369,104.0,130.0,41.0,84.0,2100.0,2.0,1.0,1032.0,-8.5,0.0,SW,1.2,Aotizhongxin,2015-01-12 00:00:00
16370,84.0,95.0,30.0,73.0,1800.0,2.0,-1.0,1029.0,-8.7,0.0,WSW,1.2,Aotizhongxin,2015-01-12 01:00:00
16371,68.0,71.0,24.0,68.0,1500.0,2.0,-2.0,1032.0,-9.4,0.0,SW,0.8,Aotizhongxin,2015-01-12 02:00:00
16372,68.0,74.0,24.0,66.0,1600.0,2.0,-5.0,1033.0,-10.2,0.0,WNW,0.7,Aotizhongxin,2015-01-12 03:00:00
16373,81.0,83.0,27.0,65.0,1700.0,2.0,-6.0,1031.0,-9.7,0.0,W,0.9,Aotizhongxin,2015-01-12 04:00:00
16374,78.0,79.0,29.0,61.0,1500.0,3.0,-6.0,1032.0,-9.7,0.0,SE,0.0,Aotizhongxin,2015-01-12 05:00:00
16375,81.0,81.0,26.0,61.0,1400.0,2.0,-7.0,1033.0,-10.2,0.0,ENE,0.9,Aotizhongxin,2015-01-12 06:00:00
16376,88.0,89.0,33.0,60.0,1600.0,2.0,-6.0,1032.0,-10.8,0.0,ENE,1.5,Aotizhongxin,2015-01-12 07:00:00
16377,98.0,124.0,33.0,72.0,3200.0,2.0,-5.0,1030.0,-10.6,0.0,ENE,0.8,Aotizhongxin,2015-01-12 08:00:00
16378,109.0,150.0,43.0,79.0,3800.0,2.0,-4.0,1035.0,-10.6,0.0,NE,2.2,Aotizhongxin,2015-01-12 09:00:00
16379,127.0,171.0,53.0,87.0,4000.0,2.0,-2.0,1032.0,-9.8,0.0,ENE,1.7,Aotizhongxin,2015-01-12 10:00:00
16380,145.0,189.0,58.0,99.0,4200.0,2.0,-1.0,1031.0,-9.6,0.0,NE,2.0,Aotizhongxin,2015-01-12 11:00:00
16381,135.0,154.0,62.0,88.0,2800.0,6.0,1.0,1030.0,-8.5,0.0,NE,2.1,Aotizhongxin,2015-01-12 12:00:00
16382,122.0,129.0,58.0,79.0,2000.0,14.0,2.0,1033.0,-8.4,0.0,NE,1.4,Aotizhongxin,2015-01-12 13:00:00
16383,110.0,110.0,60.0,62.0,1500.0,30.0,2.6,1031.7,-12.9,0.0,S,2.2,Aotizhongxin,2015-01-12 14:00:00
16384,90.0,90.0,47.0,51.0,1400.0,42.0,3.0,1031.2,-13.8,0.0,S,3.0,Aotizhongxin,2015-01-12 15:00:00
16385,75.0,75.0,46.0,53.0,1300.0,36.0,2.8,1030.8,-13.9,0.0,SSW,1.8,Aotizhongxin,2015-01-12 16:00:00
16386,52.0,52.0,44.0,54.0,1100.0,31.0,1.9,1030.8,-14.7,0.0,S,1.6,Aotizhongxin,2015-01-12 17:00:00
16387,143.0,221.0,50.0,115.0,2700.0,3.0,0.9,1031.2,-14.4,0.0,S,1.4,Aotizhongxin,2015-01-12 18:00:00
16388,192.0,247.0,44.0,125.0,3800.0,2.0,0.2,1031.5,-14.6,0.0,S,1.1,Aotizhongxin,2015-01-12 19:00:00
16389,197.0,243.0,49.0,128.0,3900.0,2.0,-1.0,1031.4,-9.9,0.0,NE,1.7,Aotizhongxin,2015-01-12 20:00:00
16390,197.0,241.0,62.0,127.0,3700.0,2.0,-2.3,1031.4,-10.1,0.0,NE,1.2,Aotizhongxin,2015-01-12 21:00:00
16391,184.0,217.0,58.0,119.0,3600.0,2.0,-3.5,1031.3,-10.2,0.0,E,1.2,Aotizhongxin,2015-01-12 22:00:00
16392,195.0,225.0,55.0,118.0,3900.0,2.0,-3.8,1030.9,-10.4,0.0,E,1.3,Aotizhongxin,2015-01-12 23:00:00
16393,213.0,250.0,77.0,120.0,4600.0,3.0,-4.2,1030.2,-10.2,0.0,E,1.4,Aotizhongxin,2015-01-13 00:00:00
16394,202.0,244.0,82.0,113.0,4600.0,2.0,-3.1,1030.0,-8.4,0.0,ESE,1.9,Aotizhongxin,2015-01-13 01:00:00
16395,182.0,216.0,69.0,104.0,4300.0,2.0,-3.4,1030.1,-8.5,0.0,NE,0.9,Aotizhongxin,2015-01-13 02:00:00
16396,170.0,202.0,61.0,99.0,4100.0,2.0,-3.5,1029.7,-8.4,0.0,ENE,1.2,Aotizhongxin,2015-01-13 03:00:00
16397,152.0,176.0,52.0,95.0,3600.0,2.0,-4.5,1028.8,-8.6,0.0,E,1.2,Aotizhongxin,2015-01-13 04:00:00
16398,121.0,140.0,54.0,90.0,2900.0,2.0,-4.7,1028.7,-8.8,0.0,NE,1.3,Aotizhongxin,2015-01-13 05:00:00
16399,128.0,142.0,50.0,88.0,3400.0,2.0,-6.0,1028.7,-9.7,0.0,ENE,0.9,Aotizhongxin,2015-01-13 06:00:00
16400,130.0,152.0,48.0,86.0,3600.0,2.0,-6.7,1029.1,-10.4,0.0,E,0.9,Aotizhongxin,2015-01-13 07:00:00
16401,120.0,130.0,54.0,81.0,3100.0,2.0,-6.5,1029.4,-10.7,0.0,E,1.4,Aotizhongxin,2015-01-13 08:00:00
16402,104.0,111.0,57.0,78.0,2900.0,2.0,-4.7,1029.5,-10.9,0.0,ENE,1.2,Aotizhongxin,2015-01-13 09:00:00
16403,99.0,106.0,63.0,73.0,2900.0,3.0,-3.4,1029.7,-11.4,0.0,ENE,1.5,Aotizhongxin,2015-01-13 10:00:00
16404,75.38654353562005,94.81307189542484,55.0,72.0,2200.0,10.0,-1.7,1029.3,-8.5,0.0,ENE,1.1,Aotizhongxin,2015-01-13 11:00:00
16405,49.0,212.0,59.0,71.0,1900.0,15.0,-0.5,1028.1,-7.8,0.0,E,1.2,Aotizhongxin,2015-01-13 12:00:00
16406,97.0,157.0,68.0,66.0,1800.0,20.0,0.5,1026.9,-7.0,0.0,NE,1.8,Aotizhongxin,2015-01-13 13:00:00
16407,120.0,172.0,77.0,84.0,2000.0,16.0,0.9,1026.1,-7.4,0.0,E,1.5,Aotizhongxin,2015-01-13 14:00:00
16408,129.0,171.0,81.0,97.0,2000.0,11.0,1.5,1025.9,-8.1,0.0,SE,1.3,Aotizhongxin,2015-01-13 15:00:00
16409,139.0,185.0,84.0,100.0,2100.0,9.0,1.3,1025.7,-8.3,0.0,E,1.5,Aotizhongxin,2015-01-13 16:00:00
16410,175.0,238.0,78.0,110.0,2500.0,4.0,0.0,1025.9,-8.7,0.0,E,1.3,Aotizhongxin,2015-01-13 17:00:00
16411,179.0,247.0,70.0,114.0,2600.0,2.0,-1.4,1026.4,-8.8,0.0,ESE,0.9,Aotizhongxin,2015-01-13 18:00:00
16412,188.0,244.0,69.0,121.0,2800.0,2.0,-3.1,1026.8,-9.0,0.0,SE,0.6,Aotizhongxin,2015-01-13 19:00:00
16413,202.0,258.0,55.0,123.0,3000.0,2.0,-4.1,1026.9,-8.6,0.0,NE,0.3,Aotizhongxin,2015-01-13 20:00:00
16414,214.0,277.0,53.0,123.0,3800.0,2.0,-4.5,1027.1,-8.4,0.0,ENE,1.0,Aotizhongxin,2015-01-13 21:00:00
16415,223.0,286.0,71.0,122.0,3800.0,2.0,-5.1,1027.4,-8.2,0.0,ENE,1.2,Aotizhongxin,2015-01-13 22:00:00
16416,216.0,258.0,98.0,121.0,4200.0,2.0,-4.2,1027.4,-8.1,0.0,ENE,1.2,Aotizhongxin,2015-01-13 23:00:00
16417,215.0,250.0,99.0,118.0,4300.0,2.0,-5.3,1027.0,-8.4,0.0,NE,1.2,Aotizhongxin,2015-01-14 00:00:00
16418,227.0,261.0,94.0,120.0,4800.0,2.0,-5.2,1027.0,-7.8,0.0,E,0.8,Aotizhongxin,2015-01-14 01:00:00
16419,235.0,276.0,73.0,123.0,4900.0,2.0,-5.8,1027.2,-8.2,0.0,ENE,0.7,Aotizhongxin,2015-01-14 02:00:00
16420,185.0,206.0,70.0,103.0,3300.0,2.0,-5.8,1026.9,-7.9,0.0,ENE,0.7,Aotizhongxin,2015-01-14 03:00:00
16421,197.0,213.0,79.0,118.0,4200.0,2.0,-3.4,1026.5,-7.9,0.0,NE,0.8,Aotizhongxin,2015-01-14 04:00:00
16422,170.0,186.0,73.0,113.0,3800.0,2.0,-3.2,1026.2,-9.1,0.0,ENE,1.5,Aotizhongxin,2015-01-14 05:00:00
16423,166.0,179.0,63.0,112.0,3400.0,2.0,-3.1,1026.7,-9.4,0.0,NNE,1.5,Aotizhongxin,2015-01-14 06:00:00
16424,157.0,175.0,61.0,107.0,3000.0,2.0,-3.0,1026.8,-9.5,0.0,NNE,0.6,Aotizhongxin,2015-01-14 07:00:00
16425,156.0,173.0,60.0,99.0,2600.0,2.0,-3.0,1026.9,-9.9,0.0,ENE,1.7,Aotizhongxin,2015-01-14 08:00:00
16426,152.0,166.0,63.0,92.0,2400.0,2.0,-2.6,1027.3,-9.3,0.0,ENE,1.2,Aotizhongxin,2015-01-14 09:00:00
16427,158.0,186.0,68.0,96.0,2800.0,2.0,-2.6,1027.6,-9.1,0.0,ENE,1.6,Aotizhongxin,2015-01-14 10:00:00
16428,193.0,232.0,90.0,115.0,3900.0,2.0,-1.8,1027.3,-8.6,0.0,ENE,1.1,Aotizhongxin,2015-01-14 11:00:00
16429,202.0,243.0,67.0,114.0,3500.0,2.0,-1.2,1026.3,-7.1,0.0,NNE,1.1,Aotizhongxin,2015-01-14 12:00:00
16430,204.0,232.0,73.0,114.0,3300.0,2.0,-0.6,1025.5,-7.0,0.0,ENE,1.1,Aotizhongxin,2015-01-14 13:00:00
16431,214.0,248.0,65.0,118.0,3200.0,2.0,0.0,1025.0,-6.6,0.0,ESE,0.9,Aotizhongxin,2015-01-14 14:00:00
16432,221.0,241.0,67.0,116.0,2900.0,3.0,-0.1,1025.1,-6.7,0.0,ENE,0.9,Aotizhongxin,2015-01-14 15:00:00
16433,214.0,229.0,62.0,117.0,2700.0,4.0,-0.4,1025.1,-6.2,0.0,ESE,1.1,Aotizhongxin,2015-01-14 16:00:00
16434,208.0,221.0,56.0,113.0,2600.0,2.0,-0.5,1025.5,-6.3,0.0,ESE,1.2,Aotizhongxin,2015-01-14 17:00:00
16435,191.0,203.0,51.0,112.0,2600.0,2.0,-0.7,1026.1,-6.9,0.0,E,1.3,Aotizhongxin,2015-01-14 18:00:00
16436,203.0,240.0,46.0,115.0,3000.0,2.0,-2.0,1026.3,-6.9,0.0,E,0.8,Aotizhongxin,2015-01-14 19:00:00
16437,249.0,288.0,64.0,126.0,4200.0,2.0,-2.2,1026.3,-6.9,0.0,ENE,0.7,Aotizhongxin,2015-01-14 20:00:00
16438,243.0,266.0,57.0,122.0,3900.0,2.0,-1.7,1026.1,-6.8,0.0,ENE,1.4,Aotizhongxin,2015-01-14 21:00:00
16439,245.0,267.0,55.0,124.0,4300.0,2.0,-3.1,1025.8,-7.1,0.0,NE,1.4,Aotizhongxin,2015-01-14 22:00:00
16440,251.0,278.0,57.0,126.0,4500.0,2.0,-4.1,1026.1,-7.9,0.0,E,0.9,Aotizhongxin,2015-01-14 23:00:00
16441,240.0,252.0,40.0,118.0,4100.0,2.0,-4.9,1025.4,-8.1,0.0,NE,0.5,Aotizhongxin,2015-01-15 00:00:00
16442,246.0,268.0,34.0,122.0,4300.0,2.0,-4.9,1025.2,-7.7,0.0,E,0.5,Aotizhongxin,2015-01-15 01:00:00
16443,246.0,268.0,35.0,118.0,4200.0,2.0,-5.2,1025.3,-7.5,0.0,NE,0.5,Aotizhongxin,2015-01-15 02:00:00
16444,229.0,243.0,44.0,108.0,4100.0,2.0,-5.9,1025.0,-7.9,0.0,ESE,0.8,Aotizhongxin,2015-01-15 03:00:00
16445,222.0,233.0,33.0,94.0,4200.0,2.0,-5.8,1024.7,-8.2,0.0,ESE,0.7,Aotizhongxin,2015-01-15 04:00:00
16446,223.0,238.0,32.0,97.0,4500.0,2.0,-6.6,1024.6,-9.2,0.0,E,1.0,Aotizhongxin,2015-01-15 05:00:00
16447,238.0,251.0,33.0,98.0,5100.0,2.0,-7.4,1024.9,-9.9,0.0,E,0.8,Aotizhongxin,2015-01-15 06:00:00
16448,186.0,186.0,44.0,85.0,3000.0,2.0,-7.4,1025.1,-9.8,0.0,NE,0.9,Aotizhongxin,2015-01-15 07:00:00
16449,158.0,158.0,49.0,70.0,2400.0,2.0,-7.0,1025.5,-10.0,0.0,ESE,1.1,Aotizhongxin,2015-01-15 08:00:00
16450,155.0,155.0,44.0,68.0,2600.0,2.0,-4.5,1025.6,-9.0,0.0,ENE,1.0,Aotizhongxin,2015-01-15 09:00:00
16451,161.0,161.0,49.0,62.0,2500.0,3.0,-3.8,1026.0,-9.4,0.0,ENE,1.0,Aotizhongxin,2015-01-15 10:00:00
16452,176.0,176.0,62.0,68.0,2600.0,4.0,-2.8,1025.6,-8.7,0.0,E,1.4,Aotizhongxin,2015-01-15 11:00:00
16453,207.0,212.0,64.0,96.0,3300.0,3.0,-1.7,1024.7,-8.0,0.0,E,1.5,Aotizhongxin,2015-01-15 12:00:00
16454,246.0,265.0,61.0,126.0,4100.0,3.0,-1.2,1023.2,-7.8,0.0,ESE,2.2,Aotizhongxin,2015-01-15 13:00:00
16455,352.0,401.0,57.0,174.0,6400.0,3.0,2.0,1021.0,-7.6,0.0,NE,1.2,Aotizhongxin,2015-01-15 14:00:00
16456,497.0,578.0,51.0,214.0,7900.0,2.0,2.0,1022.0,-7.4,0.0,E,1.1,Aotizhongxin,2015-01-15 15:00:00
16457,469.0,536.0,50.0,190.0,6800.0,2.0,2.0,1017.0,-6.8,0.0,N,1.0,Aotizhongxin,2015-01-15 16:00:00
16458,438.0,497.0,47.0,185.0,6200.0,2.0,1.0,1018.0,-6.6,0.0,E,0.0,Aotizhongxin,2015-01-15 17:00:00
16459,412.0,435.0,40.0,174.0,5900.0,2.0,0.0,1021.0,-5.6,0.0,W,1.2,Aotizhongxin,2015-01-15 18:00:00
16460,432.0,475.0,41.0,176.0,6200.0,2.0,-1.0,1019.0,-5.4,0.0,W,1.1,Aotizhongxin,2015-01-15 19:00:00
16461,430.0,476.0,33.0,178.0,6400.0,2.0,-2.0,1022.0,-5.2,0.0,WNW,1.1,Aotizhongxin,2015-01-15 20:00:00
16462,430.0,486.0,26.0,171.0,6600.0,2.0,-4.0,1019.0,-6.1,0.0,WNW,1.0,Aotizhongxin,2015-01-15 21:00:00
16463,425.0,489.0,25.0,150.0,6500.0,2.0,-4.0,1022.0,-6.1,0.0,WNW,1.2,Aotizhongxin,2015-01-15 22:00:00
16464,399.0,436.0,18.0,120.0,5900.0,2.0,-5.0,1018.0,-6.7,0.0,W,0.9,Aotizhongxin,2015-01-15 23:00:00
16465,427.0,464.0,19.0,118.0,6800.0,2.0,-5.0,1021.0,-6.2,0.0,WNW,1.3,Aotizhongxin,2015-01-16 00:00:00
16466,423.0,464.0,18.0,118.0,6800.0,2.0,-5.0,1017.0,-6.2,0.0,NNW,0.7,Aotizhongxin,2015-01-16 01:00:00
16467,432.0,472.0,19.0,118.0,7300.0,2.0,-5.0,1017.0,-6.0,0.0,WSW,0.6,Aotizhongxin,2015-01-16 02:00:00
16468,425.0,465.0,17.0,107.0,7400.0,2.0,-1.0,1020.0,-7.8,0.0,WSW,3.1,Aotizhongxin,2015-01-16 03:00:00
16469,352.0,372.0,16.0,109.0,6100.0,2.0,1.0,1019.0,-13.5,0.0,NNE,2.2,Aotizhongxin,2015-01-16 04:00:00
16470,124.0,124.0,14.0,59.0,2200.0,13.0,0.0,1016.0,-14.8,0.0,NNE,2.7,Aotizhongxin,2015-01-16 05:00:00
16471,14.0,14.0,17.0,9.0,800.0,42.0,1.0,1019.0,-14.3,0.0,NE,2.9,Aotizhongxin,2015-01-16 06:00:00
16472,12.0,14.0,15.0,9.0,700.0,47.0,1.0,1020.0,-14.3,0.0,N,4.6,Aotizhongxin,2015-01-16 07:00:00
16473,11.0,11.0,19.0,15.0,700.0,42.0,0.0,1019.0,-15.2,0.0,N,3.4,Aotizhongxin,2015-01-16 08:00:00
16474,15.0,15.0,17.0,16.0,700.0,43.0,1.0,1022.0,-16.0,0.0,N,5.0,Aotizhongxin,2015-01-16 09:00:00
16475,11.0,15.0,10.0,16.0,700.0,47.0,1.0,1023.0,-16.9,0.0,N,4.9,Aotizhongxin,2015-01-16 10:00:00
16476,13.0,34.0,14.0,8.0,700.0,54.0,1.0,1022.0,-18.4,0.0,N,6.1,Aotizhongxin,2015-01-16 11:00:00
16477,12.0,57.0,16.0,4.0,700.0,58.0,2.0,1022.0,-18.1,0.0,N,5.8,Aotizhongxin,2015-01-16 12:00:00
16478,12.0,49.0,13.0,4.0,700.0,60.0,2.0,1023.0,-18.1,0.0,N,3.1,Aotizhongxin,2015-01-16 13:00:00
16479,13.0,42.0,11.0,5.0,600.0,63.0,3.0,1026.0,-17.8,0.0,NNW,4.9,Aotizhongxin,2015-01-16 14:00:00
16480,11.0,23.0,10.0,4.0,700.0,66.0,3.0,1025.0,-17.8,0.0,N,3.2,Aotizhongxin,2015-01-16 15:00:00
16481,10.0,10.0,9.0,5.0,600.0,65.0,3.0,1023.0,-17.3,0.0,NNE,4.3,Aotizhongxin,2015-01-16 16:00:00
16482,9.0,9.0,8.0,8.0,600.0,63.0,2.0,1023.0,-17.5,0.0,N,2.6,Aotizhongxin,2015-01-16 17:00:00
16483,11.0,11.0,12.0,14.0,600.0,57.0,1.0,1030.0,-17.4,0.0,N,3.2,Aotizhongxin,2015-01-16 18:00:00
16484,14.0,14.0,11.0,23.0,700.0,48.0,1.0,1026.0,-16.9,0.0,N,4.4,Aotizhongxin,2015-01-16 19:00:00
16485,10.0,10.0,6.0,21.0,700.0,48.0,0.0,1030.0,-16.8,0.0,NE,1.9,Aotizhongxin,2015-01-16 20:00:00
16486,11.0,11.0,8.0,29.0,700.0,40.0,-1.0,1032.0,-16.8,0.0,NNE,2.0,Aotizhongxin,2015-01-16 21:00:00
16487,15.0,15.0,8.0,27.0,700.0,43.0,-1.0,1027.0,-16.0,0.0,NE,2.2,Aotizhongxin,2015-01-16 22:00:00
16488,15.0,15.0,9.0,20.0,600.0,44.0,-2.0,1030.0,-16.5,0.0,ENE,1.7,Aotizhongxin,2015-01-16 23:00:00
16489,13.0,13.0,12.0,22.0,600.0,40.0,-2.0,1030.0,-16.5,0.0,NE,3.1,Aotizhongxin,2015-01-17 00:00:00
16490,14.0,14.0,12.0,23.0,700.0,38.0,-2.0,1029.0,-16.5,0.0,NE,2.4,Aotizhongxin,2015-01-17 01:00:00
16491,15.0,15.0,17.0,25.0,700.0,36.0,-4.0,1026.0,-17.6,0.0,NNE,2.0,Aotizhongxin,2015-01-17 02:00:00
16492,19.0,19.0,10.0,37.0,900.0,28.0,-5.0,1028.0,-17.5,0.0,ESE,1.6,Aotizhongxin,2015-01-17 03:00:00
16493,14.0,14.0,7.0,30.0,700.0,36.0,-5.0,1028.0,-18.1,0.0,ENE,2.4,Aotizhongxin,2015-01-17 04:00:00
16494,14.0,14.0,10.0,29.0,700.0,36.0,-7.0,1028.0,-18.1,0.0,SE,0.3,Aotizhongxin,2015-01-17 05:00:00
16495,14.0,14.0,10.0,36.0,700.0,29.0,-9.0,1027.0,-17.3,0.0,E,0.4,Aotizhongxin,2015-01-17 06:00:00
16496,14.0,14.0,11.0,44.0,800.0,19.0,-10.0,1028.0,-16.3,0.0,WNW,0.5,Aotizhongxin,2015-01-17 07:00:00
16497,14.0,14.0,9.0,48.0,700.0,19.0,-10.0,1032.0,-15.0,0.0,NNW,0.5,Aotizhongxin,2015-01-17 08:00:00
16498,14.0,14.0,9.0,40.0,800.0,29.0,-7.0,1028.0,-15.9,0.0,W,0.7,Aotizhongxin,2015-01-17 09:00:00
16499,16.0,16.0,8.0,38.0,800.0,31.0,-1.0,1029.0,-15.6,0.0,WNW,1.2,Aotizhongxin,2015-01-17 10:00:00
16500,18.0,18.0,13.0,50.0,1000.0,22.0,-1.0,1027.0,-16.0,0.0,SSW,1.6,Aotizhongxin,2015-01-17 11:00:00
16501,49.0,54.0,36.0,54.0,1400.0,23.0,0.0,1025.0,-15.5,0.0,WSW,2.9,Aotizhongxin,2015-01-17 12:00:00
16502,77.0,82.0,52.0,63.0,1700.0,24.0,2.0,1025.0,-15.1,0.0,NW,1.1,Aotizhongxin,2015-01-17 13:00:00
16503,89.0,95.0,56.0,64.0,1700.0,29.0,3.0,1026.0,-15.2,0.0,SW,2.8,Aotizhongxin,2015-01-17 14:00:00
16504,87.0,97.0,56.0,56.0,1500.0,39.0,3.0,1026.0,-15.2,0.0,SW,4.2,Aotizhongxin,2015-01-17 15:00:00
16505,91.0,101.0,49.0,56.0,1500.0,42.0,3.0,1020.0,-14.7,0.0,WSW,1.9,Aotizhongxin,2015-01-17 16:00:00
16506,103.0,120.0,46.0,65.0,1600.0,34.0,1.0,1020.0,-14.7,0.0,WSW,1.1,Aotizhongxin,2015-01-17 17:00:00
16507,114.0,140.0,45.0,80.0,1800.0,22.0,-2.0,1024.0,-14.1,0.0,W,0.6,Aotizhongxin,2015-01-17 18:00:00
16508,115.0,142.0,37.0,93.0,1900.0,7.0,-2.0,1025.0,-13.5,0.0,NE,0.7,Aotizhongxin,2015-01-17 19:00:00
16509,120.0,135.0,36.0,97.0,1900.0,4.0,-4.0,1025.0,-15.0,0.0,ENE,0.9,Aotizhongxin,2015-01-17 20:00:00
16510,128.0,157.0,46.0,111.0,3000.0,2.0,-2.0,1022.0,-13.8,0.0,NE,1.0,Aotizhongxin,2015-01-17 21:00:00
16511,150.0,175.0,67.0,114.0,3500.0,3.0,0.0,1019.0,-14.0,0.0,NE,0.7,Aotizhongxin,2015-01-17 22:00:00
16512,138.0,166.0,66.0,107.0,3100.0,2.0,0.0,1022.0,-14.0,0.0,NE,1.4,Aotizhongxin,2015-01-17 23:00:00
16513,138.0,166.0,66.0,107.0,3100.0,2.0,0.0,1019.0,-14.0,0.0,NNE,1.3,Aotizhongxin,2015-01-18 00:00:00
16514,120.0,139.0,76.0,99.0,3100.0,2.0,-1.0,1018.0,-15.3,0.0,NE,1.3,Aotizhongxin,2015-01-18 01:00:00
16515,114.1,137.6,80.5,92.4,3100.0,2.0,-1.0,1015.0,-14.6,0.0,ENE,1.2,Aotizhongxin,2015-01-18 02:00:00
16516,100.0,105.0,74.0,90.0,2400.0,2.0,0.0,1017.0,-14.0,0.0,NE,0.9,Aotizhongxin,2015-01-18 03:00:00
16517,96.0,102.0,65.0,86.0,2300.0,2.0,0.0,1016.0,-14.4,0.0,NE,1.2,Aotizhongxin,2015-01-18 04:00:00
