"REF_DATE","GEO","DGUID","Products","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-07","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","16.36","","","","2"
"2014-08","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","16.46","","","","2"
"2014-09","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.57","","","","2"
"2014-10","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.51","","","","2"
"2014-11","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.71","","","","2"
"2014-12","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.08","","","","2"
"2015-01","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.34","","","","2"
"2015-02","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.41","","","","2"
"2015-03","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.57","","","","2"
"2015-04","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.85","","","","2"
"2015-05","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.87","","","","2"
"2015-06","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.09","","","","2"
"2015-07","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.12","","","","2"
"2015-08","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.91","","","","2"
"2015-09","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.05","","","","2"
"2015-10","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.32","","","","2"
"2015-11","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.10","","","","2"
"2015-12","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.64","","","","2"
"2016-01","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.76","","","","2"
"2016-02","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.24","","","","2"
"2016-03","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.70","","","","2"
"2016-04","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.14","","","","2"
"2016-05","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.05","","","","2"
"2016-06","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.31","","","","2"
"2016-07","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.39","","","","2"
"2016-08","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.32","","","","2"
"2016-09","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.85","","","","2"
"2016-10","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.08","","","","2"
"2016-11","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.82","","","","2"
"2016-12","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.47","","","","2"
"2017-01","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.67","","","","2"
"2017-02","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.85","","","","2"
"2017-03","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.70","","","","2"
"2017-04","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.86","","","","2"
"2017-05","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.14","","","","2"
"2017-06","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.18","","","","2"
"2017-07","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.37","","","","2"
"2017-08","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.02","","","","2"
"2017-09","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.62","","","","2"
"2017-10","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.59","","","","2"
"2017-11","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.83","","","","2"
"2017-12","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.15","","","","2"
"2018-01","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.78","","","","2"
"2018-02","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.07","","","","2"
"2018-03","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.89","","","","2"
"2018-04","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.50","","","","2"
"2018-05","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.50","","","","2"
"2018-06","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.51","","","","2"
"2018-07","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.85","","","","2"
"2018-08","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.58","","","","2"
"2018-09","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.65","","","","2"
"2018-10","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.70","","","","2"
"2018-11","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.94","","","","2"
"2018-12","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.85","","","","2"
"2019-01","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.70","","","","2"
"2019-02","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.06","","","","2"
"2019-03","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.67","","","","2"
"2019-04","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.52","","","","2"
"2019-05","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.75","","","","2"
"2019-06","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.88","","","","2"
"2019-07","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.59","","","","2"
"2019-08","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.16","","","","2"
"2019-09","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.07","","","","2"
"2019-10","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.36","","","","2"
"2019-11","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.32","","","","2"
"2019-12","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.22","","","","2"
"2020-01","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.36","","","","2"
"2020-02","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.79","","","","2"
"2020-03","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.51","","","","2"
"2020-04","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.38","","","","2"
"2020-05","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.92","","","","2"
"2020-06","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","21.93","","","","2"
"2020-07","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.39","","","","2"
"2020-08","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.30","","","","2"
"2020-09","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.71","","","","2"
"2020-10","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.69","","","","2"
"2020-11","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.07","","","","2"
"2020-12","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.66","","","","2"
"2021-01","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.81","","","","2"
"2021-02","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.86","","","","2"
"2021-03","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.97","","","","2"
"2021-04","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","17.94","","","","2"
"2021-05","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.53","","","","2"
"2021-06","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","18.71","","","","2"
"2021-07","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.05","","","","2"
"2021-08","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.23","","","","2"
"2021-09","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","20.01","","","","2"
"2021-10","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","20.34","","","","2"
"2021-11","Canada","2016A000011124","Round steak, 1 kilogram","Dollars","81","units","0","v735165","1.1","19.77","","","","2"
"1995-01","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.25","","","","2"
"1995-02","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.43","","","","2"
"1995-03","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.41","","","","2"
"1995-04","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.57","","","","2"
"1995-05","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.37","","","","2"
"1995-06","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.83","","","","2"
"1995-07","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","12.07","","","","2"
"1995-08","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.80","","","","2"
"1995-09","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.70","","","","2"
"1995-10","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.48","","","","2"
"1995-11","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.11","","","","2"
"1995-12","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.10","","","","2"
"1996-01","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.09","","","","2"
"1996-02","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.36","","","","2"
"1996-03","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.95","","","","2"
"1996-04","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.95","","","","2"
"1996-05","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.74","","","","2"
"1996-06","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.04","","","","2"
"1996-07","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.59","","","","2"
"1996-08","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.74","","","","2"
"1996-09","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.25","","","","2"
"1996-10","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.54","","","","2"
"1996-11","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.51","","","","2"
"1996-12","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.52","","","","2"
"1997-01","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.67","","","","2"
"1997-02","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.62","","","","2"
"1997-03","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.67","","","","2"
"1997-04","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.84","","","","2"
"1997-05","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.75","","","","2"
"1997-06","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.14","","","","2"
"1997-07","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","10.86","","","","2"
"1997-08","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.28","","","","2"
"1997-09","Canada","2016A000011124","Sirloin steak, 1 kilogram","Dollars","81","units","0","v735176","1.2","11.11","","","","2"
